#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 3.9444E-01  -5.4220E-02  -4.1190E-01  -1.7335E+04   4.1281E+01   9.4499E-01   4.1292E+01   2.7404E+02   1.3125E-02  -1.6328E+03   1.0852E+03   2.4842E+01   8.7052E+02
 3.7644E-01  -5.4579E-02  -3.9389E-01  -1.6964E+04   4.1766E+01   6.8113E-01   4.1771E+01   2.7405E+02   1.3263E-02  -1.6601E+03   1.1095E+03   1.8094E+01   8.8181E+02
 3.5894E-01  -5.4813E-02  -3.7639E-01  -1.6503E+04   4.2172E+01   4.0564E-01   4.2174E+01   2.7406E+02   1.3393E-02  -1.6957E+03   1.1313E+03   1.0882E+01   8.9224E+02
 3.4196E-01  -5.4925E-02  -3.5941E-01  -1.5958E+04   4.2381E+01   1.3308E-01   4.2381E+01   2.7407E+02   1.3525E-02  -1.7453E+03   1.1481E+03   3.6047E+00   9.0114E+02
 3.2549E-01  -5.4934E-02  -3.4294E-01  -1.5396E+04   4.2378E+01  -9.5321E-02   4.2378E+01   2.7410E+02   1.3662E-02  -1.8062E+03   1.1596E+03  -2.6087E+00   9.0860E+02
 3.0955E-01  -5.4865E-02  -3.2700E-01  -1.4874E+04   4.2316E+01  -2.7339E-01   4.2317E+01   2.7412E+02   1.3814E-02  -1.8682E+03   1.1708E+03  -7.5640E+00   9.1621E+02
 2.9414E-01  -5.4740E-02  -3.1159E-01  -1.4419E+04   4.2417E+01  -4.2363E-01   4.2419E+01   2.7413E+02   1.3975E-02  -1.9200E+03   1.1872E+03  -1.1857E+01   9.2559E+02
 2.7925E-01  -5.4564E-02  -2.9670E-01  -1.3967E+04   4.2769E+01  -6.1139E-01   4.2773E+01   2.7414E+02   1.4142E-02  -1.9625E+03   1.2114E+03  -1.7318E+01   9.3744E+02
 2.6489E-01  -5.4326E-02  -2.8234E-01  -1.3465E+04   4.3237E+01  -8.5356E-01   4.3245E+01   2.7415E+02   1.4308E-02  -2.0057E+03   1.2391E+03  -2.4462E+01   9.5028E+02
 2.5106E-01  -5.4016E-02  -2.6851E-01  -1.2875E+04   4.3611E+01  -1.1350E+00   4.3626E+01   2.7417E+02   1.4475E-02  -2.0619E+03   1.2645E+03  -3.2909E+01   9.6243E+02
 2.3775E-01  -5.3633E-02  -2.5519E-01  -1.2235E+04   4.3705E+01  -1.3978E+00   4.3727E+01   2.7420E+02   1.4652E-02  -2.1381E+03   1.2826E+03  -4.1021E+01   9.7258E+02
 2.2496E-01  -5.3193E-02  -2.4239E-01  -1.1630E+04   4.3551E+01  -1.5918E+00   4.3580E+01   2.7422E+02   1.4846E-02  -2.2265E+03   1.2950E+03  -4.7332E+01   9.8138E+02
 2.1267E-01  -5.2721E-02  -2.3009E-01  -1.1124E+04   4.3349E+01  -1.7309E+00   4.3383E+01   2.7425E+02   1.5067E-02  -2.3129E+03   1.3081E+03  -5.2231E+01   9.9105E+02
 2.0088E-01  -5.2234E-02  -2.1829E-01  -1.0769E+04   4.3488E+01  -1.8565E+00   4.3528E+01   2.7426E+02   1.5296E-02  -2.3745E+03   1.3322E+03  -5.6873E+01   1.0041E+03
 1.8957E-01  -5.1735E-02  -2.0697E-01  -1.0459E+04   4.4296E+01  -2.0863E+00   4.4345E+01   2.7426E+02   1.5510E-02  -2.4034E+03   1.3761E+03  -6.4815E+01   1.0224E+03
