#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 3.8023E-01  -5.4514E-02  -3.9769E-01  -1.0169E+04   3.9629E+01   7.1922E-01   3.9636E+01   2.7392E+02   9.9775E-08  -2.2152E+02   1.4927E+02   2.6960E+00   3.6313E+00
 3.6272E-01  -5.4772E-02  -3.8017E-01  -9.5406E+03   3.9621E+01   4.5293E-01   3.9624E+01   2.7394E+02   1.0126E-07  -2.2707E+02   1.4939E+02   1.7075E+00   3.6432E+00
 3.4570E-01  -5.4910E-02  -3.6316E-01  -8.8577E+03   3.9529E+01   1.8070E-01   3.9529E+01   2.7396E+02   1.0246E-07  -2.3348E+02   1.4915E+02   7.3923E-01   3.6523E+00
 3.2920E-01  -5.4940E-02  -3.4666E-01  -8.2302E+03   3.9391E+01  -5.1196E-02   3.9391E+01   2.7398E+02   1.0333E-07  -2.3993E+02   1.4871E+02  -1.1152E-01   3.6582E+00
 3.1322E-01  -5.4887E-02  -3.3067E-01  -7.7483E+03   3.9326E+01  -2.2724E-01   3.9327E+01   2.7400E+02   1.0431E-07  -2.4518E+02   1.4854E+02  -7.8760E-01   3.6646E+00
 2.9776E-01  -5.4774E-02  -3.1521E-01  -7.4317E+03   3.9420E+01  -3.5501E-01   3.9422E+01   2.7401E+02   1.0580E-07  -2.4856E+02   1.4902E+02  -1.3522E+00   3.6752E+00
 2.8282E-01  -5.4612E-02  -3.0027E-01  -7.1388E+03   3.9657E+01  -5.0399E-01   3.9660E+01   2.7402E+02   1.0800E-07  -2.5087E+02   1.5012E+02  -1.9625E+00   3.6920E+00
 2.6840E-01  -5.4392E-02  -2.8585E-01  -6.7277E+03   3.9879E+01  -7.0980E-01   3.9885E+01   2.7402E+02   1.1038E-07  -2.5385E+02   1.5118E+02  -2.7331E+00   3.7106E+00
 2.5450E-01  -5.4102E-02  -2.7194E-01  -6.1524E+03   3.9941E+01  -9.6263E-01   3.9953E+01   2.7404E+02   1.1224E-07  -2.5868E+02   1.5160E+02  -3.6449E+00   3.7249E+00
 2.4112E-01  -5.3737E-02  -2.5856E-01  -5.4857E+03   3.9812E+01  -1.2268E+00   3.9831E+01   2.7406E+02   1.1329E-07  -2.6522E+02   1.5121E+02  -4.5553E+00   3.7322E+00
 2.2824E-01  -5.3312E-02  -2.4568E-01  -4.9387E+03   3.9616E+01  -1.4264E+00   3.9642E+01   2.7408E+02   1.1375E-07  -2.7156E+02   1.5049E+02  -5.3084E+00   3.7338E+00
 2.1588E-01  -5.2848E-02  -2.3330E-01  -4.6314E+03   3.9593E+01  -1.5729E+00   3.9624E+01   2.7410E+02   1.1480E-07  -2.7559E+02   1.5047E+02  -5.8762E+00   3.7388E+00
 2.0400E-01  -5.2366E-02  -2.2142E-01  -4.6239E+03   3.9902E+01  -1.6751E+00   3.9937E+01   2.7410E+02   1.1719E-07  -2.7606E+02   1.5183E+02  -6.3622E+00   3.7537E+00
 1.9262E-01  -5.1874E-02  -2.1002E-01  -4.7641E+03   4.0552E+01  -1.7983E+00   4.0592E+01   2.7409E+02   1.2111E-07  -2.7344E+02   1.5464E+02  -7.0441E+00   3.7817E+00
 1.8171E-01  -5.1352E-02  -1.9910E-01  -4.6073E+03   4.1268E+01  -2.1112E+00   4.1322E+01   2.7408E+02   1.2614E-07  -2.7170E+02   1.5785E+02  -8.2118E+00   3.8188E+00
 1.7127E-01  -5.0765E-02  -1.8864E-01  -4.0363E+03   4.1633E+01  -2.5668E+00   4.1712E+01   2.7409E+02   1.3037E-07  -2.7460E+02   1.5966E+02  -9.6913E+00   3.8481E+00
