#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
-2.9994E-02   3.9961E-02  -1.1066E-01  -6.3512E+01   3.1240E+00   2.4657E+00   3.9798E+00   2.7161E+02   1.3064E-07   7.0729E+01   1.2164E+00   9.3269E-01   3.9288E+00
-2.8726E-02   4.0882E-02  -1.0909E-01  -8.0994E+01   3.1948E+00   2.1434E+00   3.8472E+00   2.7174E+02   1.1312E-07   6.4500E+01   1.2146E+00   8.3493E-01   3.8621E+00
-2.7409E-02   4.1737E-02  -1.0752E-01  -7.7149E+01   2.6560E+00   1.6910E+00   3.1486E+00   2.7179E+02   1.1182E-07   6.0752E+01   9.8044E-01   6.3668E-01   3.4995E+00
-2.6093E-02   4.2592E-02  -1.0595E-01  -7.7910E+01   3.0350E+00   1.9244E+00   3.5937E+00   2.7168E+02   1.3419E-07   6.6655E+01   1.1542E+00   7.2065E-01   3.7354E+00
-2.4749E-02   4.3399E-02  -1.0438E-01  -9.0912E+01   3.2585E+00   1.8236E+00   3.7340E+00   2.7175E+02   1.3071E-07   6.4042E+01   1.2396E+00   7.0125E-01   3.8044E+00
-2.3364E-02   4.4135E-02  -1.0281E-01  -9.3173E+01   2.8776E+00   1.4457E+00   3.2204E+00   2.7181E+02   1.2293E-07   6.0086E+01   1.0645E+00   5.5424E-01   3.5370E+00
-2.1965E-02   4.4848E-02  -1.0124E-01  -9.0778E+01   2.9488E+00   1.4605E+00   3.2907E+00   2.7172E+02   1.3608E-07   6.4316E+01   1.1006E+00   5.4842E-01   3.5761E+00
-2.0555E-02   4.5535E-02  -9.9672E-02  -9.7294E+01   3.3138E+00   1.5229E+00   3.6469E+00   2.7170E+02   1.4751E-07   6.5940E+01   1.2611E+00   5.7449E-01   3.7600E+00
-1.9112E-02   4.6148E-02  -9.8103E-02  -1.0549E+02   3.0855E+00   1.1927E+00   3.3080E+00   2.7178E+02   1.2950E-07   6.1589E+01   1.1479E+00   4.6399E-01   3.5831E+00
-1.7647E-02   4.6710E-02  -9.6534E-02  -9.9658E+01   2.6963E+00   9.9783E-01   2.8750E+00   2.7174E+02   1.2819E-07   6.2537E+01   9.8604E-01   3.7832E-01   3.3442E+00
-1.6181E-02   4.7272E-02  -9.4964E-02  -9.9268E+01   3.4060E+00   1.2538E+00   3.6295E+00   2.7159E+02   1.5661E-07   7.1207E+01   1.2984E+00   4.5939E-01   3.7521E+00
-1.4690E-02   4.7757E-02  -9.3394E-02  -1.1369E+02   3.2551E+00   9.3487E-01   3.3867E+00   2.7174E+02   1.2600E-07   6.3868E+01   1.2205E+00   3.6172E-01   3.6237E+00
-1.3174E-02   4.8163E-02  -9.1824E-02  -1.0445E+02   2.3055E+00   5.9627E-01   2.3814E+00   2.7179E+02   1.1047E-07   5.9531E+01   8.3031E-01   2.2253E-01   3.0434E+00
-1.1658E-02   4.8569E-02  -9.0255E-02  -9.9816E+01   2.6898E+00   6.8469E-01   2.7756E+00   2.7166E+02   1.2586E-07   6.6195E+01   9.8744E-01   2.4592E-01   3.2829E+00
-1.0130E-02   4.8922E-02  -8.8686E-02  -1.0686E+02   2.7614E+00   5.5440E-01   2.8165E+00   2.7174E+02   1.1318E-07   6.2607E+01   1.0150E+00   2.0653E-01   3.3041E+00
-8.5850E-03   4.9194E-02  -8.7117E-02  -1.0352E+02   2.0330E+00   3.1662E-01   2.0575E+00   2.7183E+02   9.0711E-08   5.7731E+01   7.2557E-01   1.2151E-01   2.8272E+00
-7.0345E-03   4.9440E-02  -8.5547E-02  -9.5697E+01   1.8610E+00   2.7280E-01   1.8809E+00   2.7175E+02   8.7396E-08   6.0927E+01   6.6145E-01   9.8735E-02   2.7035E+00
-5.4812E-03   4.9658E-02  -8.3978E-02  -9.4584E+01   2.0324E+00   2.3869E-01   2.0464E+00   2.7177E+02   8.4732E-08   6.0541E+01   7.2839E-01   8.2932E-02   2.8163E+00
-3.9192E-03   4.9795E-02  -8.2409E-02  -9.4662E+01   1.4444E+00   9.4613E-02   1.4475E+00   2.7191E+02   5.7250E-08   5.3698E+01   5.0790E-01   3.5624E-02   2.3699E+00
-2.3515E-03   4.9877E-02  -8.0840E-02  -8.4726E+01   5.7994E-01   2.1418E-02   5.8033E-01   2.7191E+02   3.8130E-08   5.2605E+01   1.9966E-01   1.0442E-02   1.5021E+00
-7.8384E-04   4.9959E-02  -7.9270E-02  -7.7115E+01   1.0540E+00   2.5363E-02   1.0543E+00   2.7178E+02   3.9846E-08   5.8680E+01   3.6754E-01   9.5462E-03   2.0217E+00
 7.8384E-04   4.9959E-02  -7.7700E-02  -7.7643E+01   4.8880E-01   1.5811E-02   4.8905E-01   2.7209E+02   1.8547E-08   4.5252E+01   1.6857E-01  -4.3783E-03   1.3752E+00
 2.3515E-03   4.9877E-02  -7.6130E-02  -6.8050E+01  -6.1550E-01   1.9292E-02   6.1580E-01   2.7214E+02   9.0645E-09   4.2922E+01  -2.1210E-01   1.1093E-02   1.5467E+00
 3.9192E-03   4.9795E-02  -7.4560E-02  -6.0006E+01  -4.2147E-01   2.6244E-03   4.2148E-01   2.7205E+02   8.7575E-09   4.6920E+01  -1.4459E-01   1.0142E-02   1.2773E+00
 5.4812E-03   4.9658E-02  -7.2991E-02  -5.6019E+01  -5.3784E-01   7.3423E-02   5.4283E-01   2.7229E+02   5.0648E-09   3.6712E+01  -1.8655E-01   2.1240E-02   1.4492E+00
 7.0345E-03   4.9440E-02  -7.1422E-02  -5.1616E+01  -7.8414E-01   1.2458E-01   7.9398E-01   2.7227E+02   2.7487E-08   3.7584E+01  -2.7215E-01   4.0624E-02   1.7551E+00
 8.5850E-03   4.9194E-02  -6.9853E-02  -4.7760E+01  -7.7074E-01   1.1393E-01   7.7911E-01   2.7228E+02   1.9352E-08   3.6983E+01  -2.6620E-01   4.4582E-02   1.7385E+00
