#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 4.9358E-01  -5.3692E-03  -5.0689E-01   1.5879E+03   9.6375E-01   1.2494E-01   9.7181E-01   2.7285E+02   5.2242E-09   2.1922E+02   5.6617E+00   7.3367E-01   7.8080E-01
 4.8519E-01  -6.5077E-03  -4.9842E-01   1.5496E+03   9.8024E-01   1.3864E-01   9.8999E-01   2.7284E+02   5.4821E-09   2.2172E+02   5.7586E+00   8.1414E-01   7.8807E-01
 4.7625E-01  -7.8375E-03  -4.8938E-01   1.5034E+03   9.8857E-01   1.5384E-01   1.0005E+00   2.7284E+02   5.7714E-09   2.2462E+02   5.8076E+00   9.0332E-01   7.9224E-01
 4.6675E-01  -9.3959E-03  -4.7975E-01   1.3958E+03   1.0328E+00   1.7796E-01   1.0481E+00   2.7283E+02   6.5711E-09   2.2869E+02   6.0682E+00   1.0442E+00   8.1088E-01
 4.5669E-01  -1.1156E-02  -4.6953E-01   1.2668E+03   1.1407E+00   2.0271E-01   1.1586E+00   2.7283E+02   8.0979E-09   2.3399E+02   6.7029E+00   1.1903E+00   8.5259E-01
 4.4604E-01  -1.3011E-02  -4.5873E-01   1.2481E+03   1.1960E+00   2.0484E-01   1.2134E+00   2.7282E+02   9.0545E-09   2.3939E+02   7.0278E+00   1.2033E+00   8.7255E-01
 4.3484E-01  -1.5007E-02  -4.4735E-01   1.1280E+03   1.2300E+00   2.2728E-01   1.2508E+00   2.7281E+02   1.0011E-08   2.4423E+02   7.2277E+00   1.3342E+00   8.8590E-01
 4.2309E-01  -1.7186E-02  -4.3539E-01   9.9221E+02   1.3400E+00   2.4966E-01   1.3631E+00   2.7281E+02   1.2227E-08   2.5013E+02   7.8758E+00   1.4663E+00   9.2484E-01
 4.1079E-01  -1.9431E-02  -4.2290E-01   9.1052E+02   1.4307E+00   2.5662E-01   1.4535E+00   2.7280E+02   1.4276E-08   2.5647E+02   8.4096E+00   1.5076E+00   9.5505E-01
 3.9798E-01  -2.1721E-02  -4.0988E-01   7.9840E+02   1.5077E+00   2.6888E-01   1.5315E+00   2.7279E+02   1.6356E-08   2.6252E+02   8.8630E+00   1.5797E+00   9.8036E-01
 3.8469E-01  -2.4053E-02  -3.9639E-01   6.8320E+02   1.6077E+00   2.7795E-01   1.6316E+00   2.7278E+02   1.9188E-08   2.6909E+02   9.4523E+00   1.6333E+00   1.0119E+00
 3.7095E-01  -2.6367E-02  -3.8246E-01   5.6281E+02   1.7164E+00   2.8201E-01   1.7394E+00   2.7277E+02   2.2571E-08   2.7616E+02   1.0093E+01   1.6574E+00   1.0449E+00
 3.5682E-01  -2.8601E-02  -3.6815E-01   4.2989E+02   1.8437E+00   2.8050E-01   1.8649E+00   2.7276E+02   2.6782E-08   2.8332E+02   1.0843E+01   1.6491E+00   1.0820E+00
 3.4233E-01  -3.0664E-02  -3.5351E-01   3.3991E+02   1.9676E+00   2.6143E-01   1.9849E+00   2.7275E+02   3.1120E-08   2.8991E+02   1.1575E+01   1.5375E+00   1.1163E+00
 3.2755E-01  -3.2481E-02  -3.3862E-01   2.6541E+02   2.0730E+00   2.3469E-01   2.0862E+00   2.7274E+02   3.4943E-08   2.9501E+02   1.2197E+01   1.3807E+00   1.1445E+00
 3.1254E-01  -3.3999E-02  -3.2353E-01   2.6963E+02   2.1446E+00   1.9150E-01   2.1531E+00   2.7274E+02   3.7433E-08   2.9827E+02   1.2620E+01   1.1268E+00   1.1628E+00
 2.9739E-01  -3.5201E-02  -3.0834E-01   3.2092E+02   2.1631E+00   1.5015E-01   2.1683E+00   2.7274E+02   3.7933E-08   2.9993E+02   1.2728E+01   8.8337E-01   1.1669E+00
 2.8218E-01  -3.6143E-02  -2.9310E-01   3.8104E+02   2.1603E+00   1.1781E-01   2.1635E+00   2.7274E+02   3.7676E-08   3.0084E+02   1.2712E+01   6.9295E-01   1.1656E+00
 2.6700E-01  -3.6874E-02  -2.7790E-01   4.4468E+02   2.1541E+00   9.0098E-02   2.1560E+00   2.7273E+02   3.7326E-08   3.0164E+02   1.2676E+01   5.2989E-01   1.1636E+00
 2.5193E-01  -3.7419E-02  -2.6281E-01   5.0894E+02   2.1477E+00   6.5437E-02   2.1487E+00   2.7273E+02   3.6980E-08   3.0246E+02   1.2637E+01   3.8471E-01   1.1616E+00
 2.3703E-01  -3.7792E-02  -2.4792E-01   5.7625E+02   2.1414E+00   4.2049E-02   2.1418E+00   2.7273E+02   3.6644E-08   3.0329E+02   1.2600E+01   2.4698E-01   1.1597E+00
 2.2239E-01  -3.8004E-02  -2.3328E-01   6.4774E+02   2.1337E+00   1.9614E-02   2.1338E+00   2.7273E+02   3.6253E-08   3.0408E+02   1.2555E+01   1.1485E-01   1.1576E+00
 2.0808E-01  -3.8063E-02  -2.1896E-01   7.2444E+02   2.1238E+00  -1.9968E-03   2.1238E+00   2.7273E+02   3.5772E-08   3.0482E+02   1.2496E+01  -1.2414E-02   1.1548E+00
 1.9414E-01  -3.7982E-02  -2.0502E-01   8.0580E+02   2.1114E+00  -2.2690E-02   2.1116E+00   2.7273E+02   3.5213E-08   3.0557E+02   1.2423E+01  -1.3423E-01   1.1515E+00
 1.8064E-01  -3.7773E-02  -1.9152E-01   8.8666E+02   2.0993E+00  -4.2412E-02   2.0997E+00   2.7273E+02   3.4702E-08   3.0644E+02   1.2351E+01  -2.5026E-01   1.1482E+00
 1.6763E-01  -3.7447E-02  -1.7850E-01   9.6168E+02   2.0929E+00  -6.2540E-02   2.0938E+00   2.7273E+02   3.4406E-08   3.0741E+02   1.2313E+01  -3.6879E-01   1.1466E+00
 1.5513E-01  -3.7002E-02  -1.6600E-01   1.0432E+03   2.0895E+00  -8.6686E-02   2.0913E+00   2.7273E+02   3.4140E-08   3.0815E+02   1.2293E+01  -5.1106E-01   1.1459E+00
 1.4318E-01  -3.6428E-02  -1.5404E-01   1.1461E+03   2.0758E+00  -1.1378E-01   2.0789E+00   2.7273E+02   3.3420E-08   3.0832E+02   1.2213E+01  -6.7064E-01   1.1425E+00
 1.3181E-01  -3.5733E-02  -1.4264E-01   1.2663E+03   2.0458E+00  -1.3817E-01   2.0505E+00   2.7273E+02   3.2109E-08   3.0786E+02   1.2035E+01  -8.1422E-01   1.1347E+00
 1.2103E-01  -3.4945E-02  -1.3183E-01   1.3911E+03   2.0061E+00  -1.5776E-01   2.0123E+00   2.7273E+02   3.0521E-08   3.0705E+02   1.1801E+01  -9.2957E-01   1.1240E+00
 1.1084E-01  -3.4092E-02  -1.2161E-01   1.5095E+03   1.9671E+00  -1.7473E-01   1.9749E+00   2.7273E+02   2.9028E-08   3.0614E+02   1.1571E+01  -1.0291E+00   1.1135E+00
 1.0125E-01  -3.3188E-02  -1.1197E-01   1.6194E+03   1.9373E+00  -1.9331E-01   1.9470E+00   2.7273E+02   2.7816E-08   3.0509E+02   1.1395E+01  -1.1383E+00   1.1056E+00
 9.2252E-02  -3.2228E-02  -1.0292E-01   1.7413E+03   1.9107E+00  -2.1748E-01   1.9230E+00   2.7273E+02   2.6566E-08   3.0356E+02   1.1238E+01  -1.2809E+00   1.0987E+00
 8.3839E-02  -3.1202E-02  -9.4448E-02   1.9027E+03   1.8585E+00  -2.4221E-01   1.8742E+00   2.7273E+02   2.4543E-08   3.0123E+02   1.0930E+01  -1.4263E+00   1.0847E+00
 7.5995E-02  -3.0136E-02  -8.6532E-02   2.0650E+03   1.7809E+00  -2.5190E-01   1.7987E+00   2.7274E+02   2.2005E-08   2.9827E+02   1.0473E+01  -1.4830E+00   1.0626E+00
 6.8697E-02  -2.9077E-02  -7.9158E-02   2.1969E+03   1.7168E+00  -2.5576E-01   1.7358E+00   2.7274E+02   1.9991E-08   2.9525E+02   1.0095E+01  -1.5053E+00   1.0438E+00
 6.1927E-02  -2.8026E-02  -7.2306E-02   2.3242E+03   1.6723E+00  -2.7006E-01   1.6939E+00   2.7275E+02   1.8500E-08   2.9222E+02   9.8322E+00  -1.5889E+00   1.0311E+00
 5.5664E-02  -2.6961E-02  -6.5954E-02   2.4631E+03   1.6256E+00  -2.9110E-01   1.6515E+00   2.7275E+02   1.6944E-08   2.8841E+02   9.5578E+00  -1.7127E+00   1.0180E+00
 4.9889E-02  -2.5868E-02  -6.0076E-02   2.6173E+03   1.5675E+00  -3.1344E-01   1.5986E+00   2.7276E+02   1.5124E-08   2.8327E+02   9.2156E+00  -1.8450E+00   1.0016E+00
 4.4581E-02  -2.4746E-02  -5.4650E-02   2.7924E+03   1.4909E+00  -3.3290E-01   1.5276E+00   2.7277E+02   1.2989E-08   2.7669E+02   8.7643E+00  -1.9594E+00   9.7903E-01
 3.9713E-02  -2.3607E-02  -4.9650E-02   2.9834E+03   1.3891E+00  -3.4078E-01   1.4303E+00   2.7278E+02   1.0619E-08   2.6889E+02   8.1648E+00  -2.0048E+00   9.4732E-01
 3.5252E-02  -2.2477E-02  -4.5048E-02   3.1713E+03   1.2690E+00  -3.3209E-01   1.3117E+00   2.7279E+02   8.3263E-09   2.6032E+02   7.4573E+00  -1.9528E+00   9.0716E-01
