#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.2456E-02  -1.3514E-02  -1.9296E-02   2.6706E+04   5.8209E+00  -3.1838E+00   6.6348E+00   2.6213E+02   2.1833E-02   1.2729E+04   1.0464E+02  -5.2279E+01   3.5857E+01
 1.1275E-02  -1.2907E-02  -1.7969E-02   2.8658E+04   5.5195E+00  -3.1815E+00   6.3708E+00   2.6212E+02   1.8623E-02   1.1899E+04   9.3890E+01  -4.9792E+01   3.3395E+01
 1.0173E-02  -1.2305E-02  -1.6713E-02   3.0658E+04   5.1993E+00  -3.1590E+00   6.0837E+00   2.6211E+02   1.5419E-02   1.1221E+04   8.4322E+01  -4.7510E+01   3.1379E+01
 9.1457E-03  -1.1710E-02  -1.5525E-02   3.2712E+04   4.8593E+00  -3.1126E+00   5.7707E+00   2.6211E+02   1.2438E-02   1.0683E+04   7.5714E+01  -4.5385E+01   2.9770E+01
 8.1903E-03  -1.1120E-02  -1.4403E-02   3.4762E+04   4.5017E+00  -3.0398E+00   5.4319E+00   2.6210E+02   9.7052E-03   1.0251E+04   6.7805E+01  -4.3287E+01   2.8471E+01
 7.3037E-03  -1.0537E-02  -1.3341E-02   3.6841E+04   4.1266E+00  -2.9382E+00   5.0658E+00   2.6210E+02   7.4484E-03   9.8606E+03   6.0164E+01  -4.0994E+01   2.7291E+01
 6.4829E-03  -9.9604E-03  -1.2338E-02   3.8883E+04   3.7358E+00  -2.8032E+00   4.6706E+00   2.6209E+02   5.5441E-03   9.4711E+03   5.2613E+01  -3.8337E+01   2.6114E+01
 5.7251E-03  -9.3910E-03  -1.1390E-02   4.0887E+04   3.3309E+00  -2.6319E+00   4.2452E+00   2.6208E+02   4.1605E-03   9.0498E+03   4.5074E+01  -3.5215E+01   2.4841E+01
 5.0280E-03  -8.8286E-03  -1.0494E-02   4.2834E+04   2.9125E+00  -2.4180E+00   3.7854E+00   2.6208E+02   3.0299E-03   8.5747E+03   3.7530E+01  -3.1574E+01   2.3418E+01
 4.3900E-03  -8.2728E-03  -9.6481E-03   4.4681E+04   2.4855E+00  -2.1555E+00   3.2900E+00   2.6207E+02   2.2885E-03   8.0246E+03   3.0096E+01  -2.7365E+01   2.1801E+01
 3.8086E-03  -7.7243E-03  -8.8486E-03   4.6342E+04   2.0580E+00  -1.8419E+00   2.7618E+00   2.6207E+02   1.5846E-03   7.3839E+03   2.3011E+01  -2.2642E+01   1.9946E+01
