#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
-3.6252E-05   1.7090E-04  -1.1732E-04   3.6723E+03   2.5687E-01  -2.2664E+00   2.2809E+00   2.7234E+02   2.1681E-10   1.1449E+03   2.6375E+00  -2.3271E+01   5.4276E-01
-4.0631E-05   2.4806E-04  -3.9954E-05   3.7604E+03   3.0406E-02  -9.2628E-01   9.2677E-01   2.7236E+02   1.3967E-10   1.1244E+03   3.1214E-01  -9.5090E+00   3.4597E-01
-3.7776E-05   3.3087E-04   4.2996E-05   3.7744E+03   4.8495E-02   3.9428E-01   3.9726E-01   2.7237E+02   1.1393E-10   1.0973E+03   4.9771E-01   4.0466E+00   2.2645E-01
-2.6709E-05   4.1969E-04   1.3258E-04   3.7140E+03   3.0348E-01   1.7101E+00   1.7369E+00   2.7229E+02   7.4441E-09   1.2169E+03   3.1141E+00   1.7548E+01   4.7388E-01
-6.3921E-06   5.1484E-04   2.2997E-04   3.5834E+03   7.3251E-01   2.8090E+00   2.9030E+00   2.7232E+02   8.9944E-09   1.1804E+03   7.5145E+00   2.8816E+01   6.1276E-01
 2.4269E-05   6.1667E-04   3.3640E-04   3.3951E+03   1.2274E+00   3.5585E+00   3.7643E+00   2.7238E+02   8.3890E-09   1.0818E+03   1.2588E+01   3.6496E+01   6.9784E-01
 6.6416E-05   7.2548E-04   4.5316E-04   3.1633E+03   1.5499E+00   3.6053E+00   3.9243E+00   2.7256E+02   1.7238E-10   8.2673E+02   1.5890E+01   3.6962E+01   7.1248E-01
 1.2122E-04   8.4156E-04   5.8161E-04   2.9050E+03   1.9595E+00   3.8104E+00   4.2847E+00   2.7262E+02   1.3741E-10   7.5517E+02   2.0085E+01   3.9057E+01   7.4456E-01
 1.8987E-04   9.6517E-04   7.2307E-04   2.6313E+03   2.3215E+00   3.8919E+00   4.5317E+00   2.7265E+02   1.6630E-10   7.1254E+02   2.3790E+01   3.9883E+01   7.6581E-01
 2.7353E-04   1.0965E-03   8.7883E-04   2.3504E+03   2.6088E+00   3.8520E+00   4.6523E+00   2.7267E+02   1.8493E-10   6.7261E+02   2.6729E+01   3.9466E+01   7.7600E-01
 3.7333E-04   1.2356E-03   1.0501E-03   2.0702E+03   2.8206E+00   3.7282E+00   4.6749E+00   2.7270E+02   1.9743E-10   6.3360E+02   2.8894E+01   3.8192E+01   7.7795E-01
 4.9029E-04   1.3826E-03   1.2380E-03   1.7961E+03   2.9683E+00   3.5575E+00   4.6332E+00   2.7273E+02   2.0731E-10   5.9695E+02   3.0404E+01   3.6439E+01   7.7451E-01
 6.2530E-04   1.5372E-03   1.4433E-03   1.5309E+03   3.0661E+00   3.3666E+00   4.5535E+00   2.7275E+02   2.1504E-10   5.6366E+02   3.1403E+01   3.4481E+01   7.6786E-01
 7.7900E-04   1.6992E-03   1.6667E-03   1.2759E+03   3.1272E+00   3.1724E+00   4.4546E+00   2.7277E+02   2.1996E-10   5.3383E+02   3.2027E+01   3.2490E+01   7.5950E-01
 9.5176E-04   1.8681E-03   1.9083E-03   1.0315E+03   3.1627E+00   2.9852E+00   4.3490E+00   2.7279E+02   2.2227E-10   5.0721E+02   3.2389E+01   3.0571E+01   7.5046E-01
 1.1435E-03   2.0430E-03   2.1678E-03   7.9742E+02   3.1828E+00   2.8112E+00   4.2465E+00   2.7281E+02   2.2343E-10   4.8382E+02   3.2593E+01   2.8789E+01   7.4157E-01
 1.3535E-03   2.2228E-03   2.4444E-03   5.7312E+02   3.1960E+00   2.6543E+00   4.1545E+00   2.7282E+02   2.2421E-10   4.6370E+02   3.2728E+01   2.7181E+01   7.3350E-01
 1.5805E-03   2.4059E-03   2.7360E-03   3.5791E+02   3.2077E+00   2.5146E+00   4.0758E+00   2.7283E+02   2.2454E-10   4.4653E+02   3.2848E+01   2.5750E+01   7.2652E-01
