#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 3.8285E-01  -5.8610E-02  -3.9956E-01  -2.3534E+02   2.2884E+00   7.2890E-02   2.2896E+00   2.6204E+02   6.7402E-13   4.7023E+03   7.6006E+00   2.4209E-01   1.1487E+00
 3.6535E-01  -5.9117E-02  -3.8206E-01  -2.3797E+02   2.3132E+00   6.0069E-02   2.3139E+00   2.6204E+02   6.9159E-13   4.7023E+03   7.6828E+00   1.9951E-01   1.1548E+00
 3.4836E-01  -5.9507E-02  -3.6506E-01  -2.3909E+02   2.3374E+00   4.6415E-02   2.3378E+00   2.6204E+02   7.0897E-13   4.7023E+03   7.7632E+00   1.5416E-01   1.1608E+00
 3.3187E-01  -5.9783E-02  -3.4858E-01  -2.3870E+02   2.3610E+00   3.1956E-02   2.3612E+00   2.6204E+02   7.2604E-13   4.7023E+03   7.8416E+00   1.0614E-01   1.1665E+00
 3.1590E-01  -5.9947E-02  -3.3260E-01  -2.3662E+02   2.3839E+00   1.6671E-02   2.3840E+00   2.6204E+02   7.4270E-13   4.7023E+03   7.9178E+00   5.5371E-02   1.1722E+00
 3.0044E-01  -6.0004E-02  -3.1715E-01  -2.3281E+02   2.4060E+00   5.9666E-04   2.4060E+00   2.6204E+02   7.5891E-13   4.7023E+03   7.9912E+00   1.9817E-03   1.1776E+00
 2.8551E-01  -5.9957E-02  -3.0221E-01  -2.2739E+02   2.4272E+00  -1.6224E-02   2.4273E+00   2.6204E+02   7.7464E-13   4.7023E+03   8.0616E+00  -5.3885E-02   1.1827E+00
 2.7109E-01  -5.9810E-02  -2.8779E-01  -2.2064E+02   2.4479E+00  -3.3822E-02   2.4482E+00   2.6204E+02   7.8980E-13   4.7023E+03   8.1304E+00  -1.1233E-01   1.1878E+00
 2.5719E-01  -5.9567E-02  -2.7388E-01  -2.1165E+02   2.4678E+00  -5.2414E-02   2.4684E+00   2.6204E+02   8.0410E-13   4.7023E+03   8.1965E+00  -1.7408E-01   1.1927E+00
 2.4380E-01  -5.9232E-02  -2.6049E-01  -2.0038E+02   2.4861E+00  -7.1761E-02   2.4872E+00   2.6204E+02   8.1744E-13   4.7023E+03   8.2573E+00  -2.3834E-01   1.1972E+00
 2.3092E-01  -5.8811E-02  -2.4760E-01  -1.8770E+02   2.5032E+00  -9.1660E-02   2.5049E+00   2.6204E+02   8.2982E-13   4.7023E+03   8.3141E+00  -3.0443E-01   1.2015E+00
 2.1854E-01  -5.8310E-02  -2.3521E-01  -1.7300E+02   2.5195E+00  -1.1243E-01   2.5221E+00   2.6204E+02   8.4115E-13   4.7023E+03   8.3683E+00  -3.7341E-01   1.2056E+00
 2.0666E-01  -5.7731E-02  -2.2332E-01  -1.5600E+02   2.5344E+00  -1.3399E-01   2.5379E+00   2.6204E+02   8.5121E-13   4.7023E+03   8.4175E+00  -4.4502E-01   1.2094E+00
 1.9526E-01  -5.7082E-02  -2.1190E-01  -1.3709E+02   2.5476E+00  -1.5614E-01   2.5524E+00   2.6204E+02   8.5999E-13   4.7023E+03   8.4615E+00  -5.1861E-01   1.2128E+00
 1.8434E-01  -5.6366E-02  -2.0096E-01  -1.1621E+02   2.5594E+00  -1.7899E-01   2.5657E+00   2.6204E+02   8.6728E-13   4.7023E+03   8.5008E+00  -5.9447E-01   1.2160E+00
 1.7389E-01  -5.5589E-02  -1.9048E-01  -9.3242E+01   2.5698E+00  -2.0255E-01   2.5778E+00   2.6204E+02   8.7292E-13   4.7023E+03   8.5353E+00  -6.7273E-01   1.2189E+00
 1.6389E-01  -5.4757E-02  -1.8044E-01  -6.7977E+01   2.5785E+00  -2.2681E-01   2.5885E+00   2.6204E+02   8.7679E-13   4.7023E+03   8.5642E+00  -7.5332E-01   1.2214E+00
 1.5434E-01  -5.3872E-02  -1.7085E-01  -4.0425E+01   2.5853E+00  -2.5166E-01   2.5975E+00   2.6204E+02   8.7866E-13   4.7023E+03   8.5866E+00  -8.3584E-01   1.2235E+00
 1.4521E-01  -5.2941E-02  -1.6168E-01  -1.0510E+01   2.5898E+00  -2.7702E-01   2.6045E+00   2.6204E+02   8.7840E-13   4.7023E+03   8.6016E+00  -9.2008E-01   1.2252E+00
 1.3651E-01  -5.1969E-02  -1.5293E-01   2.1577E+01   2.5919E+00  -3.0280E-01   2.6096E+00   2.6204E+02   8.7581E-13   4.7024E+03   8.6088E+00  -1.0057E+00   1.2263E+00
 1.2822E-01  -5.0959E-02  -1.4457E-01   5.5851E+01   2.5920E+00  -3.2904E-01   2.6128E+00   2.6204E+02   8.7097E-13   4.7024E+03   8.6090E+00  -1.0929E+00   1.2271E+00
 1.2032E-01  -4.9916E-02  -1.3660E-01   9.2082E+01   2.5904E+00  -3.5581E-01   2.6148E+00   2.6204E+02   8.6397E-13   4.7024E+03   8.6038E+00  -1.1818E+00   1.2276E+00
 1.1280E-01  -4.8843E-02  -1.2901E-01   1.3089E+02   2.5871E+00  -3.8328E-01   2.6153E+00   2.6204E+02   8.5457E-13   4.7024E+03   8.5928E+00  -1.2730E+00   1.2277E+00
 1.0565E-01  -4.7745E-02  -1.2178E-01   1.7229E+02   2.5814E+00  -4.1120E-01   2.6139E+00   2.6204E+02   8.4258E-13   4.7024E+03   8.5739E+00  -1.3658E+00   1.2274E+00
 9.8858E-02  -4.6624E-02  -1.1489E-01   2.1640E+02   2.5729E+00  -4.3943E-01   2.6102E+00   2.6204E+02   8.2795E-13   4.7024E+03   8.5458E+00  -1.4595E+00   1.2265E+00
 9.2406E-02  -4.5485E-02  -1.0834E-01   2.6271E+02   2.5621E+00  -4.6787E-01   2.6044E+00   2.6204E+02   8.1064E-13   4.7024E+03   8.5097E+00  -1.5540E+00   1.2251E+00
 8.6282E-02  -4.4330E-02  -1.0211E-01   3.1177E+02   2.5487E+00  -4.9673E-01   2.5967E+00   2.6204E+02   7.9059E-13   4.7024E+03   8.4654E+00  -1.6499E+00   1.2233E+00
 8.0475E-02  -4.3162E-02  -9.6182E-02   3.6317E+02   2.5329E+00  -5.2581E-01   2.5869E+00   2.6204E+02   7.6767E-13   4.7024E+03   8.4128E+00  -1.7465E+00   1.2210E+00
 7.4971E-02  -4.1984E-02  -9.0553E-02   4.1741E+02   2.5146E+00  -5.5532E-01   2.5752E+00   2.6204E+02   7.4177E-13   4.7024E+03   8.3520E+00  -1.8445E+00   1.2182E+00
