#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.1275E-02  -1.2907E-02  -1.7969E-02   2.5818E+03   4.2004E+01  -2.4159E+01   4.8456E+01   2.6267E+02   1.9476E-04   2.0465E+02   6.9856E+00  -3.7046E+00   3.5870E+01
 1.0173E-02  -1.2305E-02  -1.6713E-02   2.7401E+03   3.9501E+01  -2.3947E+01   4.6193E+01   2.6262E+02   1.6263E-04   1.9516E+02   6.2179E+00  -3.5034E+00   3.3431E+01
 9.1457E-03  -1.1710E-02  -1.5525E-02   2.9022E+03   3.6855E+01  -2.3549E+01   4.3736E+01   2.6258E+02   1.3275E-04   1.8759E+02   5.5340E+00  -3.3172E+00   3.1462E+01
 8.1903E-03  -1.1120E-02  -1.4403E-02   3.0637E+03   3.4067E+01  -2.2942E+01   4.1072E+01   2.6253E+02   1.0481E-04   1.8173E+02   4.9177E+00  -3.1395E+00   2.9903E+01
 7.3037E-03  -1.0537E-02  -1.3341E-02   3.2270E+03   3.1151E+01  -2.2111E+01   3.8201E+01   2.6250E+02   8.1435E-05   1.7667E+02   4.3343E+00  -2.9532E+00   2.8532E+01
 6.4829E-03  -9.9604E-03  -1.2338E-02   3.3869E+03   2.8111E+01  -2.1016E+01   3.5099E+01   2.6246E+02   6.1268E-05   1.7180E+02   3.7657E+00  -2.7439E+00   2.7213E+01
 5.7251E-03  -9.3910E-03  -1.1390E-02   3.5433E+03   2.4969E+01  -1.9640E+01   3.1768E+01   2.6243E+02   4.5954E-05   1.6665E+02   3.2037E+00  -2.5030E+00   2.5816E+01
 5.0280E-03  -8.8286E-03  -1.0494E-02   3.6943E+03   2.1723E+01  -1.7933E+01   2.8169E+01   2.6240E+02   3.4095E-05   1.6088E+02   2.6444E+00  -2.2247E+00   2.4262E+01
 4.3900E-03  -8.2728E-03  -9.6481E-03   3.8363E+03   1.8417E+01  -1.5853E+01   2.4300E+01   2.6237E+02   2.4483E-05   1.5428E+02   2.0969E+00  -1.9066E+00   2.2500E+01
 3.8086E-03  -7.7243E-03  -8.8486E-03   3.9631E+03   1.5104E+01  -1.3372E+01   2.0173E+01   2.6234E+02   1.8311E-05   1.4686E+02   1.5770E+00  -1.5517E+00   2.0469E+01
 3.2800E-03  -7.1851E-03  -8.0934E-03   4.0722E+03   1.1831E+01  -1.0477E+01   1.5804E+01   2.6232E+02   1.1550E-05   1.3901E+02   1.1007E+00  -1.1729E+00   1.8070E+01
 2.8012E-03  -6.6566E-03  -7.3802E-03   4.1602E+03   8.6396E+00  -7.1474E+00   1.1213E+01   2.6229E+02   8.1158E-06   1.3123E+02   6.8109E-01  -7.8897E-01   1.5124E+01
 2.3709E-03  -6.1387E-03  -6.7066E-03   4.2188E+03   5.6646E+00  -3.4643E+00   6.6399E+00   2.6227E+02   2.5359E-06   1.1776E+02   3.2963E-01  -4.1700E-01   1.1336E+01
 1.9858E-03  -5.6326E-03  -6.0706E-03   4.2420E+03   3.0396E+00   3.2972E-01   3.0574E+00   2.6226E+02   1.3463E-06   1.0971E+02   7.1320E-02  -9.8970E-02   5.5697E+00
 1.6441E-03  -5.1390E-03  -5.4700E-03   4.2382E+03   6.4040E-01   4.1047E+00   4.1544E+00   2.6225E+02   5.8077E-07   1.1108E+02  -1.2953E-01   1.9893E-01   7.9549E+00
 1.3453E-03  -4.6573E-03  -4.9031E-03   4.2033E+03  -1.7371E+00   8.3462E+00   8.5250E+00   2.6225E+02   8.4473E-06   1.2606E+02  -3.6820E-01   6.2977E-01   1.2844E+01
 1.0844E-03  -4.1901E-03  -4.3678E-03   4.1263E+03  -3.8801E+00   1.3049E+01   1.3614E+01   2.6225E+02   1.0471E-05   1.3777E+02  -6.1514E-01   1.1789E+00   1.6490E+01
 8.6027E-04  -3.7376E-03  -3.8626E-03   4.0079E+03  -5.6091E+00   1.7991E+01   1.8845E+01   2.6226E+02   2.0743E-05   1.4799E+02  -8.5323E-01   1.8538E+00   1.9467E+01
 6.7061E-04  -3.3001E-03  -3.3857E-03   3.8562E+03  -6.8657E+00   2.3013E+01   2.4015E+01   2.6226E+02   2.5894E-05   1.5843E+02  -1.0556E+00   2.6264E+00   2.1998E+01
 5.1213E-04  -2.8790E-03  -2.9355E-03   3.6705E+03  -7.6482E+00   2.8019E+01   2.9044E+01   2.6226E+02   3.5507E-05   1.6821E+02  -1.2013E+00   3.4680E+00   2.4200E+01
 3.8310E-04  -2.4744E-03  -2.5107E-03   3.4601E+03  -7.9883E+00   3.2912E+01   3.3867E+01   2.6227E+02   4.2736E-05   1.7704E+02  -1.2829E+00   4.3479E+00   2.6150E+01
