#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 3.3737E-02  -2.2080E-02  -4.2291E-02   3.2236E+03   2.2928E+01  -6.5973E+00   2.3858E+01   2.6316E+02   4.4889E-04   2.8936E+02   5.6671E+00  -1.5245E+00   6.6476E+01
 3.1195E-02  -2.1381E-02  -3.9655E-02   3.3331E+03   2.1858E+01  -6.5425E+00   2.2816E+01   2.6306E+02   4.1648E-04   2.7645E+02   5.1035E+00  -1.4357E+00   6.2130E+01
 2.8793E-02  -2.0691E-02  -3.7155E-02   3.4411E+03   2.0729E+01  -6.4401E+00   2.1707E+01   2.6297E+02   3.7990E-04   2.6122E+02   4.5231E+00  -1.3276E+00   5.7314E+01
 2.6524E-02  -2.0012E-02  -3.4787E-02   3.5471E+03   1.9542E+01  -6.2895E+00   2.0529E+01   2.6288E+02   3.3864E-04   2.4365E+02   3.9346E+00  -1.2021E+00   5.2046E+01
 2.4380E-02  -1.9345E-02  -3.2542E-02   3.6497E+03   1.8304E+01  -6.0933E+00   1.9291E+01   2.6280E+02   2.9284E-04   2.2433E+02   3.3575E+00  -1.0655E+00   4.6501E+01
 2.2357E-02  -1.8692E-02  -3.0415E-02   3.7468E+03   1.7021E+01  -5.8610E+00   1.8002E+01   2.6273E+02   2.4364E-04   2.0486E+02   2.8224E+00  -9.2842E-01   4.1081E+01
 2.0449E-02  -1.8052E-02  -2.8403E-02   3.8395E+03   1.5680E+01  -5.6021E+00   1.6650E+01   2.6266E+02   1.9309E-04   1.8759E+02   2.3570E+00  -8.0700E-01   3.6339E+01
 1.8654E-02  -1.7421E-02  -2.6500E-02   3.9307E+03   1.4238E+01  -5.3014E+00   1.5193E+01   2.6260E+02   1.4418E-04   1.7432E+02   1.9680E+00  -7.1028E-01   3.2680E+01
 1.6967E-02  -1.6793E-02  -2.4700E-02   4.0205E+03   1.2666E+01  -4.9227E+00   1.3589E+01   2.6255E+02   1.0030E-04   1.6461E+02   1.6350E+00  -6.2819E-01   2.9965E+01
 1.5384E-02  -1.6164E-02  -2.2997E-02   4.1070E+03   1.0959E+01  -4.4352E+00   1.1822E+01   2.6250E+02   6.4838E-05   1.5636E+02   1.3268E+00  -5.4620E-01   2.7641E+01
 1.3901E-02  -1.5531E-02  -2.1384E-02   4.1872E+03   9.1210E+00  -3.8116E+00   9.8854E+00   2.6245E+02   3.9208E-05   1.4763E+02   1.0253E+00  -4.5408E-01   2.5193E+01
 1.2516E-02  -1.4894E-02  -1.9859E-02   4.2582E+03   7.1551E+00  -3.0239E+00   7.7678E+00   2.6241E+02   2.2280E-05   1.3745E+02   7.3011E-01  -3.4845E-01   2.2301E+01
 1.1225E-02  -1.4255E-02  -1.8419E-02   4.3168E+03   5.0678E+00  -2.0376E+00   5.4621E+00   2.6236E+02   1.1408E-05   1.2575E+02   4.5102E-01  -2.3202E-01   1.8660E+01
 1.0024E-02  -1.3615E-02  -1.7058E-02   4.3572E+03   2.9244E+00  -8.3883E-01   3.0423E+00   2.6232E+02   4.3136E-06   1.1347E+02   2.1136E-01  -1.1709E-01   1.3771E+01
 8.9088E-03  -1.2974E-02  -1.5772E-02   4.3734E+03   8.4941E-01   4.9796E-01   9.8461E-01   2.6228E+02   6.7345E-07   9.6901E+01   2.9304E-02  -1.7453E-02   5.5101E+00
 7.8730E-03  -1.2336E-02  -1.4555E-02   4.3671E+03  -1.2372E+00   1.8359E+00   2.2139E+00   2.6228E+02   4.6783E-06   1.0535E+02  -1.3066E-01   8.3488E-02   1.1388E+01
 6.9141E-03  -1.1702E-02  -1.3405E-02   4.3321E+03  -3.5150E+00   3.4309E+00   4.9119E+00   2.6228E+02   1.3480E-05   1.2412E+02  -3.6170E-01   2.4770E-01   1.7562E+01
 6.0300E-03  -1.1074E-02  -1.2320E-02   4.2583E+03  -5.8868E+00   5.3607E+00   7.9619E+00   2.6228E+02   2.6678E-05   1.4074E+02  -6.7242E-01   4.9624E-01   2.2446E+01
 5.2181E-03  -1.0450E-02  -1.1297E-02   4.1419E+03  -8.2444E+00   7.5985E+00   1.1212E+01   2.6228E+02   4.4132E-05   1.5767E+02  -1.0442E+00   8.3613E-01   2.6652E+01
 4.4760E-03  -9.8302E-03  -1.0329E-02   3.9773E+03  -1.0539E+01   1.0146E+01   1.4629E+01   2.6228E+02   6.5238E-05   1.7384E+02  -1.4601E+00   1.2765E+00   3.0460E+01
 3.8026E-03  -9.2139E-03  -9.4160E-03   3.7578E+03  -1.2722E+01   1.3016E+01   1.8200E+01   2.6227E+02   8.8981E-05   1.8935E+02  -1.9047E+00   1.8292E+00   3.4026E+01
 3.1958E-03  -8.6022E-03  -8.5541E-03   3.4786E+03  -1.4730E+01   1.6204E+01   2.1898E+01   2.6227E+02   1.1437E-04   2.0436E+02  -2.3593E+00   2.5040E+00   3.7433E+01
 2.6534E-03  -7.9961E-03  -7.7405E-03   3.1381E+03  -1.6492E+01   1.9683E+01   2.5679E+01   2.6227E+02   1.4068E-04   2.1894E+02  -2.8007E+00   3.3056E+00   4.0724E+01
 2.1730E-03  -7.3974E-03  -6.9726E-03   2.7383E+03  -1.7936E+01   2.3403E+01   2.9485E+01   2.6226E+02   1.6750E-04   2.3312E+02  -3.2027E+00   4.2315E+00   4.3918E+01
 1.7517E-03  -6.8078E-03  -6.2477E-03   2.2846E+03  -1.9003E+01   2.7296E+01   3.3259E+01   2.6226E+02   1.9471E-04   2.4692E+02  -3.5387E+00   5.2720E+00   4.7031E+01
 1.3868E-03  -6.2298E-03  -5.5638E-03   1.7871E+03  -1.9649E+01   3.1270E+01   3.6931E+01   2.6226E+02   2.2226E-04   2.6033E+02  -3.7846E+00   6.4082E+00   5.0072E+01
 1.0746E-03  -5.6654E-03  -4.9185E-03   1.2590E+03  -1.9854E+01   3.5229E+01   4.0439E+01   2.6226E+02   2.5027E-04   2.7339E+02  -3.9222E+00   7.6164E+00   5.3064E+01
 8.1112E-04  -5.1168E-03  -4.3097E-03   7.1599E+02  -1.9623E+01   3.9073E+01   4.3724E+01   2.6226E+02   2.7895E-04   2.8620E+02  -3.9413E+00   8.8700E+00   5.6038E+01
 5.9250E-04  -4.5863E-03  -3.7357E-03   1.7546E+02  -1.8984E+01   4.2705E+01   4.6734E+01   2.6227E+02   3.0835E-04   2.9886E+02  -3.8399E+00   1.0141E+01   5.9026E+01
 4.1421E-04  -4.0751E-03  -3.1941E-03  -3.4672E+02  -1.7987E+01   4.6048E+01   4.9437E+01   2.6227E+02   3.3852E-04   3.1151E+02  -3.6236E+00   1.1405E+01   6.2067E+01
 2.7193E-04  -3.5847E-03  -2.6834E-03  -8.3598E+02  -1.6698E+01   4.9043E+01   5.1807E+01   2.6228E+02   3.6942E-04   3.2425E+02  -3.3038E+00   1.2642E+01   6.5196E+01
 1.6135E-04  -3.1160E-03  -2.2016E-03  -1.2805E+03  -1.5186E+01   5.1649E+01   5.3835E+01   2.6229E+02   4.0102E-04   3.3719E+02  -2.8953E+00   1.3835E+01   6.8443E+01
 7.8335E-05  -2.6694E-03  -1.7472E-03  -1.6714E+03  -1.3527E+01   5.3844E+01   5.5517E+01   2.6229E+02   4.3321E-04   3.5036E+02  -2.4140E+00   1.4969E+01   7.1830E+01
 1.9054E-05  -2.2451E-03  -1.3188E-03  -2.0019E+03  -1.1789E+01   5.5619E+01   5.6855E+01   2.6230E+02   4.6590E-04   3.6374E+02  -1.8765E+00   1.6032E+01   7.5366E+01
-2.0051E-05  -1.8430E-03  -9.1466E-04  -2.2676E+03  -1.0037E+01   5.6973E+01   5.7851E+01   2.6232E+02   4.9885E-04   3.7712E+02  -1.2979E+00   1.7003E+01   7.9040E+01
-4.2159E-05  -1.4627E-03  -5.3368E-04  -2.4638E+03  -8.3384E+00   5.7907E+01   5.8504E+01   2.6233E+02   5.3212E-04   3.9041E+02  -6.9444E-01   1.7866E+01   8.2858E+01
-5.0102E-05  -1.1036E-03  -1.7441E-04  -2.5863E+03  -6.7362E+00   5.8421E+01   5.8808E+01   2.6235E+02   5.6466E-04   4.0256E+02  -8.1319E-02   1.8565E+01   8.6706E+01
-4.6368E-05  -7.6490E-04   1.6436E-04  -2.6304E+03  -5.3362E+00   5.8463E+01   5.8706E+01   2.6237E+02   5.9830E-04   4.1441E+02   5.2324E-01   1.9110E+01   9.0765E+01
-3.3109E-05  -4.4592E-04   4.8365E-04  -2.5816E+03  -4.1332E+00   5.8165E+01   5.8312E+01   2.6240E+02   6.2777E-04   4.2152E+02   1.0939E+00   1.9316E+01   9.4443E+01
-1.2175E-05  -1.4562E-04   7.8471E-04  -2.4725E+03  -3.3260E+00   5.7030E+01   5.7127E+01   2.6247E+02   6.6251E-04   4.2936E+02   1.6181E+00   1.9355E+01   9.8738E+01
-1.7304E-06   1.4650E-04   1.0774E-03  -2.2710E+03  -2.8558E+00   5.6792E+01   5.6864E+01   2.6245E+02   6.8766E-04   4.4054E+02  -2.3617E-01   1.9995E+01   1.0204E+02
-3.2735E-06   4.4841E-04   1.3793E-03  -2.4992E+03  -2.4649E+00   5.8019E+01   5.8071E+01   2.6241E+02   7.1356E-04   4.5688E+02   2.5437E-02   2.1100E+01   1.0554E+02
-6.0254E-07   7.6866E-04   1.6995E-03  -2.9047E+03  -1.8534E+00   5.9561E+01   5.9590E+01   2.6243E+02   7.4088E-04   4.7373E+02   3.3880E-01   2.2487E+01   1.0924E+02
 7.0961E-06   1.1083E-03   2.0393E-03  -3.2610E+03  -1.0664E+00   6.1051E+01   6.1060E+01   2.6243E+02   7.6997E-04   4.8965E+02   7.1079E-01   2.3829E+01   1.1322E+02
 2.0757E-05   1.4686E-03   2.3998E-03  -3.5497E+03  -1.5755E-01   6.2297E+01   6.2297E+01   2.6244E+02   8.0087E-04   5.0596E+02   1.1454E+00   2.5142E+01   1.1745E+02
 4.1453E-05   1.8505E-03   2.7824E-03  -3.8385E+03   8.4305E-01   6.3507E+01   6.3512E+01   2.6245E+02   8.3386E-04   5.2272E+02   1.6509E+00   2.6493E+01   1.2198E+02
 7.0412E-05   2.2556E-03   3.1884E-03  -4.1575E+03   1.9476E+00   6.4752E+01   6.4782E+01   2.6246E+02   8.6917E-04   5.4035E+02   2.2399E+00   2.7938E+01   1.2687E+02
 1.0904E-04   2.6849E-03   3.6195E-03  -4.4998E+03   3.1662E+00   6.6023E+01   6.6099E+01   2.6247E+02   9.0695E-04   5.5892E+02   2.9249E+00   2.9481E+01   1.3212E+02
 1.5895E-04   3.1400E-03   4.0774E-03  -4.8557E+03   4.5020E+00   6.7287E+01   6.7438E+01   2.6248E+02   9.4726E-04   5.7854E+02   3.7188E+00   3.1114E+01   1.3774E+02
 2.2198E-04   3.6224E-03   4.5639E-03  -5.2255E+03   5.9581E+00   6.8537E+01   6.8795E+01   2.6249E+02   9.9013E-04   5.9920E+02   4.6364E+00   3.2838E+01   1.4373E+02
 3.0014E-04   4.1330E-03   5.0805E-03  -5.6127E+03   7.5401E+00   6.9770E+01   7.0176E+01   2.6251E+02   1.0355E-03   6.2088E+02   5.6930E+00   3.4652E+01   1.5010E+02
 3.9557E-04   4.6724E-03   5.6283E-03  -6.0181E+03   9.2528E+00   7.0978E+01   7.1578E+01   2.6252E+02   1.0832E-03   6.4346E+02   6.9031E+00   3.6546E+01   1.5681E+02
 5.1070E-04   5.2415E-03   6.2090E-03  -6.4402E+03   1.1100E+01   7.2144E+01   7.2993E+01   2.6254E+02   1.1330E-03   6.6681E+02   8.2806E+00   3.8503E+01   1.6384E+02
 6.4833E-04   5.8415E-03   6.8246E-03  -6.8777E+03   1.3087E+01   7.3253E+01   7.4413E+01   2.6256E+02   1.1847E-03   6.9076E+02   9.8393E+00   4.0504E+01   1.7114E+02
 8.1158E-04   6.4739E-03   7.4778E-03  -7.3290E+03   1.5217E+01   7.4287E+01   7.5829E+01   2.6258E+02   1.2380E-03   7.1511E+02   1.1591E+01   4.2525E+01   1.7868E+02
 1.0040E-03   7.1402E-03   8.1714E-03  -7.7921E+03   1.7490E+01   7.5224E+01   7.7231E+01   2.6260E+02   1.2924E-03   7.3963E+02   1.3546E+01   4.4532E+01   1.8639E+02
 1.2293E-03   7.8412E-03   8.9078E-03  -8.2641E+03   1.9906E+01   7.6044E+01   7.8606E+01   2.6263E+02   1.3475E-03   7.6405E+02   1.5705E+01   4.6491E+01   1.9421E+02
 1.4911E-03   8.5764E-03   9.6883E-03  -8.7401E+03   2.2454E+01   7.6718E+01   7.9936E+01   2.6265E+02   1.4026E-03   7.8803E+02   1.8064E+01   4.8353E+01   2.0204E+02
 1.7935E-03   9.3459E-03   1.0515E-02  -9.2148E+03   2.5121E+01   7.7220E+01   8.1204E+01   2.6268E+02   1.4571E-03   8.1119E+02   2.0607E+01   5.0070E+01   2.0978E+02
 2.1413E-03   1.0151E-02   1.1392E-02  -9.6835E+03   2.7894E+01   7.7528E+01   8.2393E+01   2.6272E+02   1.5103E-03   8.3321E+02   2.3317E+01   5.1595E+01   2.1735E+02
 2.5397E-03   1.0991E-02   1.2322E-02  -1.0142E+04   3.0756E+01   7.7619E+01   8.3490E+01   2.6275E+02   1.5616E-03   8.5379E+02   2.6168E+01   5.2883E+01   2.2465E+02
 2.9934E-03   1.1867E-02   1.3309E-02  -1.0583E+04   3.3681E+01   7.7472E+01   8.4477E+01   2.6279E+02   1.6104E-03   8.7262E+02   2.9122E+01   5.3889E+01   2.3158E+02
 3.5072E-03   1.2777E-02   1.4354E-02  -1.1001E+04   3.6638E+01   7.7068E+01   8.5333E+01   2.6283E+02   1.6559E-03   8.8936E+02   3.2130E+01   5.4571E+01   2.3805E+02
 4.0871E-03   1.3720E-02   1.5461E-02  -1.1389E+04   3.9596E+01   7.6395E+01   8.6047E+01   2.6288E+02   1.6976E-03   9.0376E+02   3.5142E+01   5.4901E+01   2.4397E+02
 4.7390E-03   1.4696E-02   1.6635E-02  -1.1744E+04   4.2526E+01   7.5447E+01   8.6607E+01   2.6293E+02   1.7350E-03   9.1564E+02   3.8109E+01   5.4859E+01   2.4928E+02
 5.4682E-03   1.5703E-02   1.7878E-02  -1.2060E+04   4.5391E+01   7.4222E+01   8.7001E+01   2.6298E+02   1.7678E-03   9.2486E+02   4.0970E+01   5.4436E+01   2.5392E+02
 6.2804E-03   1.6739E-02   1.9195E-02  -1.2333E+04   4.8153E+01   7.2718E+01   8.7216E+01   2.6304E+02   1.7955E-03   9.3123E+02   4.3668E+01   5.3631E+01   2.5783E+02
 7.1823E-03   1.7803E-02   2.0590E-02  -1.2560E+04   5.0782E+01   7.0962E+01   8.7261E+01   2.6310E+02   1.8182E-03   9.3496E+02   4.6166E+01   5.2470E+01   2.6102E+02
